num_observations,rmse,mae,r
1,1.866148663029413,0.34322973260588263,0.34322973260588263
1,1.8353180623461998,0.33706361246924,0.33706361246924
1,1.8295615964538574,0.3359123192907715,0.3359123192907715
1,1.2799118343226268,0.22598236686452539,0.22598236686452539
1,1.0331476209926138,0.17662952419852276,0.17662952419852276
1,1.0165601593201816,0.17331203186403635,0.17331203186403635
1,1.041333681178188,0.1782667362356376,0.1782667362356376
1,1.0219430001314938,0.17438860002629877,0.17438860002629877
1,1.0099760900366608,0.17199521800733217,0.17199521800733217
1,1.0264046445897943,0.17528092891795888,0.17528092891795888
1,3.6547645265804483,0.7009529053160897,0.7009529053160897
1,3.642400229230358,0.6984800458460716,0.6984800458460716
1,3.6404824556137214,0.6980964911227443,0.6980964911227443
1,3.651409234931435,0.700281846986287,0.700281846986287
1,3.652312177126559,0.7004624354253118,0.7004624354253118
1,3.6510348261460766,0.7002069652292153,0.7002069652292153
1,1.1653538359299265,0.20307076718598532,0.20307076718598532
1,4.437803476621395,0.857560695324279,0.857560695324279
1,4.44348858459833,0.8586977169196659,0.8586977169196659
1,4.461776599665157,0.8623553199330313,0.8623553199330313
1,4.4667429628518684,0.8633485925703736,0.8633485925703736
1,4.466586533858374,0.8633173067716746,0.8633173067716746
1,4.459948511822965,0.861989702364593,0.861989702364593
1,3.6390260799691885,0.6978052159938377,0.6978052159938377
1,4.54020382862383,0.8780407657247659,0.8780407657247659
1,4.532239157256923,0.8764478314513845,0.8764478314513845
1,4.559543383134369,0.8819086766268738,0.8819086766268738
1,4.560115046773022,0.8820230093546043,0.8820230093546043
1,4.566957824631085,0.8833915649262168,0.8833915649262168
1,4.755037598054311,0.921007519610862,0.921007519610862
1,3.640683901011862,0.6981367802023725,0.6981367802023725
1,3.6181118477897853,0.6936223695579571,0.6936223695579571
1,3.5744233710401554,0.6848846742080311,0.6848846742080311
1,3.5761177077880313,0.6852235415576062,0.6852235415576062
1,3.569645485099573,0.6839290970199146,0.6839290970199146
1,3.321439432829751,0.6342878865659503,0.6342878865659503
1,0.7784992730703789,0.1256998546140758,0.1256998546140758
1,4.407521963255759,0.8515043926511516,0.8515043926511516
1,4.4067271872908425,0.8513454374581684,0.8513454374581684
1,4.417068616862975,0.8534137233725949,0.8534137233725949
1,4.420720453813209,0.8541440907626418,0.8541440907626418
1,4.419213909174511,0.8538427818349021,0.8538427818349021
1,4.414688548681163,0.8529377097362324,0.8529377097362324
1,1.211445744196637,0.21228914883932745,0.21228914883932745
1,4.915274468073319,0.9530548936146638,0.9530548936146638
1,4.97053190604294,0.9641063812085878,0.9641063812085878
1,4.971885805360127,0.9643771610720253,0.9643771610720253
1,4.972930008956986,0.9645860017913971,0.9645860017913971
1,6.173638665314769,1.2047277330629538,1.2047277330629538
1,6.53603442832806,1.277206885665612,1.277206885665612
1,4.714272214464946,0.912854442892989,0.912854442892989
1,4.390824378718083,0.8481648757436165,0.8481648757436165
1,4.379334103510816,0.8458668207021631,0.8458668207021631
1,4.379075447918717,0.8458150895837432,0.8458150895837432
1,3.4044742778687023,0.6508948555737405,0.6508948555737405
1,3.3287040534482863,0.6357408106896573,0.6357408106896573
1,3.6725117233563647,0.7045023446712729,0.7045023446712729
1,3.6746486137564607,0.7049297227512922,0.7049297227512922
1,3.6850075658484234,0.7070015131696847,0.7070015131696847
1,3.6874545561664234,0.7074909112332847,0.7074909112332847
1,3.687598608741935,0.7075197217483871,0.7075197217483871
1,2.513651671446497,0.4727303342892994,0.4727303342892994
1,3.8346134956317304,0.7369226991263461,0.7369226991263461
1,3.9075844496316043,0.7515168899263209,0.7515168899263209
1,3.951099421579913,0.7602198843159826,0.7602198843159826
1,3.9563139109648637,0.7612627821929727,0.7612627821929727
1,3.957748239675404,0.7615496479350808,0.7615496479350808
1,3.950174363572602,0.7600348727145204,0.7600348727145204
1,2.3756211422768017,0.44512422845536037,0.44512422845536037
1,4.541932298097753,0.8783864596195504,0.8783864596195504
1,5.068309237187212,0.9836618474374424,0.9836618474374424
1,5.101029816082045,0.9902059632164089,0.9902059632164089
1,5.100843600126256,0.9901687200252511,0.9901687200252511
1,5.103921992754407,0.9907843985508814,0.9907843985508814
1,5.1841809967760035,1.0068361993552006,1.0068361993552006
1,4.85869724014818,0.9417394480296359,0.9417394480296359
1,3.564768898375804,0.6829537796751608,0.6829537796751608
1,3.5116374163810335,0.6723274832762067,0.6723274832762067
1,3.494965929855176,0.6689931859710352,0.6689931859710352
1,3.492403609571079,0.6684807219142158,0.6684807219142158
1,3.420296451288293,0.6540592902576586,0.6540592902576586
1,1.4819284526069187,0.2663856905213838,0.2663856905213838
1,2.8401502277860353,0.5380300455572071,0.5380300455572071
1,2.9299704424168405,0.5559940884833681,0.5559940884833681
1,2.953595119722953,0.5607190239445906,0.5607190239445906
1,2.966387291198759,0.5632774582397518,0.5632774582397518
1,2.9669421964968166,0.5633884392993633,0.5633884392993633
1,2.95424117094676,0.560848234189352,0.560848234189352
1,2.0853102384859863,0.38706204769719726,0.38706204769719726
1,1.9749639894280517,0.36499279788561034,0.36499279788561034
1,1.919849587823617,0.3539699175647234,0.3539699175647234
1,1.892464615445121,0.34849292308902424,0.34849292308902424
1,1.8807409884139816,0.34614819768279637,0.34614819768279637
1,4.305271405124909,0.8310542810249818,0.8310542810249818
1,4.012104885812394,0.7724209771624787,0.7724209771624787
