num_observations,temp_pred,temp,residual,mag_residual
1,9.841073397105038,14.150453955901426,-4.309380558796388,4.309380558796388
1,9.82401465463758,13.96887159533074,-4.14485694069316,4.14485694069316
1,9.811086050089992,13.795300221255816,-3.9842141711658243,3.9842141711658243
1,9.795145285118629,13.73922331578546,-3.944078030666832,3.944078030666832
1,9.782869841088013,13.640421149004348,-3.857551307916335,3.857551307916335
1,9.770491511059394,13.597695887693597,-3.827204376634203,3.827204376634203
1,9.77674693326214,13.514915693904022,-3.738168760641882,3.738168760641882
1,9.726606479128208,13.103685053788055,-3.3770785746598477,3.3770785746598477
1,9.714436767743761,13.018234531166556,-3.3037977634227946,3.3037977634227946
1,9.702244457458567,12.90608072022583,-3.203836262767263,3.203836262767263
1,9.695882837850766,12.8900587472343,-3.1941759093835334,3.1941759093835334
1,9.693499844766563,12.876707103074692,-3.183207258308128,3.183207258308128
1,9.700218515387201,12.962157625696191,-3.2619391103089903,3.2619391103089903
1,9.717936460237128,13.060959792477306,-3.3430233322401772,3.3430233322401772
1,9.729101943862402,13.159761959258413,-3.430660015396011,3.430660015396011
1,9.733837255944444,13.20248722056916,-3.468649964624717,3.468649964624717
1,9.83531381453694,14.13710231174182,-4.30178849720488,4.30178849720488
1,9.92846084821594,14.775310902571142,-4.846850054355203,4.846850054355203
1,10.029113912160382,15.552376592660409,-5.523262680500027,5.523262680500027
1,10.076205257539243,15.782024872205687,-5.705819614666444,5.705819614666444
1,10.104455510129494,16.062409399557488,-5.957953889427994,5.957953889427994
1,10.142562950085814,16.31609063859007,-6.1735276885042545,6.1735276885042545
1,10.183251428505896,16.729991607537954,-6.546740179032058,6.546740179032058
1,10.262273452079492,17.197299153124284,-6.9350257010447915,6.9350257010447915
1,10.3264504959411,17.7367055771725,-7.410255081231401,7.410255081231401
1,10.49194032898336,17.94766155489433,-7.455721225910972,7.455721225910972
1,10.46845687588956,18.3588921950103,-7.890435319120739,7.890435319120739
1,10.490781104136284,18.61257343404288,-8.121792329906595,8.121792329906595
1,10.554140056171866,18.839551384756238,-8.285411328584372,8.285411328584372
1,10.574057646726152,19.333562218661783,-8.759504571935631,8.759504571935631
1,10.757657623021798,20.228122377355614,-9.470464754333817,9.470464754333817
1,11.04598915485074,21.40306706340124,-10.357077908550501,10.357077908550501
1,11.325222566761337,23.160143434805832,-11.834920868044495,11.834920868044495
1,11.38558080306067,23.600747692072943,-12.215166889012274,12.215166889012274
1,11.453890831490313,24.097428854810403,-12.64353802332009,12.64353802332009
1,11.70597395889999,25.753032730601973,-14.047058771701982,14.047058771701982
1,12.145818048896125,26.746395056076903,-14.600577007180778,14.600577007180778
1,12.321376069837912,27.427328908216975,-15.105952838379062,15.105952838379062
1,12.291525071460537,27.921339742122527,-15.62981467066199,15.62981467066199
1,12.305793401586875,27.638284885938816,-15.33249148435194,15.33249148435194
1,12.397051597065367,28.602273594262613,-16.205221997197246,16.205221997197246
1,12.545377768322048,28.87197680628671,-16.326599037964662,16.326599037964662
1,12.556089995845443,29.18173495078966,-16.625644954944217,16.625644954944217
1,12.504489675961176,28.46074616617075,-15.956256490209574,15.956256490209574
1,12.141653809293121,27.624933241779203,-15.483279432486082,15.483279432486082
1,11.737304284805978,25.627527275501635,-13.890222990695657,13.890222990695657
1,11.67741196928812,25.371175707637136,-13.693763738349016,13.693763738349016
1,11.660535877062177,24.986648355840387,-13.32611247877821,13.32611247877821
1,11.639472307289017,25.27237354085604,-13.632901233567024,13.632901233567024
1,11.661681042953003,25.160219729915312,-13.49853868696231,13.49853868696231
1,11.681837171004636,25.088120851453425,-13.406283680448789,13.406283680448789
1,11.62517795066516,25.10414282444495,-13.47896487377979,13.47896487377979
1,11.61279979492112,25.173571374074925,-13.560771579153805,13.560771579153805
1,11.666559152202234,25.44060425726711,-13.774045105064877,13.774045105064877
1,11.689186403241498,25.413900968947885,-13.724714565706387,13.724714565706387
1,11.71585612705609,25.13084611276417,-13.41498998570808,13.41498998570808
1,11.678499737456738,25.229648279545287,-13.55114854208855,13.55114854208855
1,11.699515669444262,25.173571374074925,-13.474055704630663,13.474055704630663
1,11.636070969394533,25.341802090486,-13.705731121091466,13.705731121091466
1,11.695389075310883,25.24299992370489,-13.547610848394006,13.547610848394006
1,11.671825567499269,25.341802090486,-13.66997652298673,13.66997652298673
1,11.679250555434267,25.496681162737477,-13.81743060730321,13.81743060730321
1,11.714134427769334,25.44060425726711,-13.726469829497777,13.726469829497777
1,11.710125185254233,25.13084611276417,-13.420720927509938,13.420720927509938
1,11.672977937152801,25.259021896696424,-13.586043959543623,13.586043959543623
1,11.74792681386471,25.413900968947885,-13.665974155083175,13.665974155083175
1,11.657373889993087,24.83176928358893,-13.174395393595843,13.174395393595843
1,11.571994894400532,24.32173647669184,-12.749741582291307,12.749741582291307
1,11.575172218512801,24.110780498970016,-12.535608280457215,12.535608280457215
1,11.49892271406328,24.110780498970016,-12.611857784906736,12.611857784906736
1,11.42013678800289,23.86778057526513,-12.447643787262239,12.447643787262239
1,11.333586135263106,23.160143434805832,-11.826557299542726,11.826557299542726
1,11.274704437939079,22.791638056000608,-11.516933618061529,11.516933618061529
1,11.215336602822111,22.367055771725035,-11.151719168902924,11.151719168902924
1,11.054656675662818,21.731517509727624,-10.676860834064806,10.676860834064806
1,10.853704461664302,20.78088044556344,-9.927175983899138,9.927175983899138
1,10.475164276107254,18.61257343404288,-8.137409157935625,8.137409157935625
1,10.376404175098418,18.18532082093538,-7.8089166458369625,7.8089166458369625
1,10.285368018176884,17.664606698710614,-7.37923868053373,7.37923868053373
1,10.240899074802481,17.563134203097583,-7.322235128295102,7.322235128295102
1,10.22262696307793,17.437628747997252,-7.2150017849193215,7.2150017849193215
1,10.209929982739288,17.322804608224615,-7.112874625485327,7.112874625485327
1,10.197160848583861,17.37888151369497,-7.18172066511111,7.18172066511111
1,10.204302798358343,17.408255130846115,-7.203952332487772,7.203952332487772
1,10.20640850467322,17.338826581216146,-7.132418076542926,7.132418076542926
1,10.172704422765856,17.01304646372168,-6.840342040955823,6.840342040955823
1,10.133365952714842,16.713969634546423,-6.580603681831581,6.580603681831581
1,10.121704919929222,16.713969634546423,-6.592264714617201,6.592264714617201
1,10.122107284933273,16.786068513008317,-6.663961228075044,6.663961228075044
1,10.123533397569636,16.657892729076067,-6.5343593315064314,6.5343593315064314
1,10.123753112332171,16.657892729076067,-6.5341396167438965,6.5341396167438965
1,10.125508622827757,16.601815823605705,-6.476307200777947,6.476307200777947
1,10.141275335596962,16.812771801327536,-6.6714964657305735,6.6714964657305735
1,10.146720102115832,16.644541084916455,-6.497820982800622,6.497820982800622
1,10.10539362593738,16.47631036850538,-6.370916742568001,6.370916742568001
1,10.14670674029791,16.986343175402453,-6.839636435104543,6.839636435104543
1,10.20533049644117,17.322804608224615,-7.117474111783444,7.117474111783444
1,10.26372954166389,17.664606698710614,-7.4008771570467236,7.4008771570467236
1,10.305426082103939,17.862211032272832,-7.556784950168893,7.556784950168893
1,10.302784741174946,17.90493629358358,-7.602151552408635,7.602151552408635
1,10.347079632347192,18.31616693369955,-7.969087301352356,7.969087301352356
1,10.373707295482758,18.23071641107805,-7.857009115595291,7.857009115595291
1,10.493893594384199,18.95437552452888,-8.460481930144683,8.460481930144683
1,10.555937511156756,19.41901274128328,-8.863075230126523,8.863075230126523
1,10.631707268247995,19.63263904783703,-9.000931779589036,9.000931779589036
1,10.672195203209517,20.34027618829633,-9.668080985086812,9.668080985086812
1,10.960369181776695,21.531242847333488,-10.570873665556793,10.570873665556793
1,10.982367381666108,21.68612191958495,-10.70375453791884,10.70375453791884
1,11.367850251626008,23.20286869611658,-11.835018444490574,11.835018444490574
1,11.492073330006443,24.153505760280765,-12.661432430274322,12.661432430274322
1,11.351133571697368,23.344396124208444,-11.993262552511077,11.993262552511077
1,11.360756172016606,23.61409933623254,-12.253343164215936,12.253343164215936
1,12.103572860593204,27.29915312428473,-15.195580263691525,15.195580263691525
1,12.005082784496125,27.39795529106584,-15.392872506569717,15.392872506569717
1,11.95003929841779,27.34187838559548,-15.391839087177688,15.391839087177688
1,12.204951877914866,28.78652628366521,-16.581574405750345,16.581574405750345
1,12.221392491066252,28.61562523842221,-16.394232747355957,16.394232747355957
1,11.89820962002414,27.44068055237659,-15.542470932352451,15.542470932352451
1,11.842492698322507,27.056153200579843,-15.213660502257335,15.213660502257335
1,11.581686743793526,26.108186465247584,-14.526499721454059,14.526499721454059
1,11.555653739650376,26.065461203936835,-14.509807464286459,14.509807464286459
1,11.554532276462648,26.022735942626085,-14.468203666163436,14.468203666163436
1,11.531334766272392,25.769054703593497,-14.237719937321105,14.237719937321105
1,11.550347355089295,25.89456015869382,-14.344212803604526,14.344212803604526
1,11.549944641516081,25.92393377584497,-14.373989134328887,14.373989134328887
1,11.537618771146523,25.85183489738307,-14.314216126236548,14.314216126236548
1,11.581185268957405,25.91058213168536,-14.329396862727954,14.329396862727954
1,11.599522795494916,25.91058213168536,-14.311059336190443,14.311059336190443
1,11.585775692457279,25.98001068131532,-14.394234988858042,14.394234988858042
1,11.621867937891432,26.049439230945296,-14.427571293053864,14.427571293053864
1,11.646965150021117,26.37788967727168,-14.730924527250561,14.730924527250561
1,11.617655130985025,26.206988632028683,-14.589333501043658,14.589333501043658
1,11.633363981273138,26.26573586633097,-14.632371885057832,14.632371885057832
1,11.608012778413205,26.249713893339436,-14.641701114926231,14.641701114926231
1,11.62598035687884,26.292439154650182,-14.666458797771343,14.666458797771343
1,11.645098910721355,26.33516441596093,-14.690065505239573,14.690065505239573
1,11.595700618430731,25.993362325474934,-14.397661707044202,14.397661707044202
1,11.572623016032615,25.96665903715572,-14.394036021123103,14.394036021123103
1,11.590908489575087,25.78240634775311,-14.191497858178023,14.191497858178023
1,11.535427433007218,25.555428397039748,-14.02000096403253,14.02000096403253
1,11.505753043005862,25.341802090486,-13.836049047480136,13.836049047480136
1,11.39277294679465,24.35111009384299,-12.95833714704834,12.95833714704834
1,11.347554463529653,24.097428854810403,-12.74987439128075,12.74987439128075
1,11.286950137401101,23.86778057526513,-12.580830437864028,12.580830437864028
1,11.248801101524638,23.472571908140694,-12.223770806616056,12.223770806616056
1,11.20831549035754,23.30167086289769,-12.09335537254015,12.09335537254015
1,11.168789141527562,23.06134126802472,-11.892552126497158,11.892552126497158
1,11.136248351107508,22.791638056000608,-11.6553897048931,11.6553897048931
1,11.038833494689174,22.2522316319524,-11.213398137263228,11.213398137263228
1,10.99143227132423,22.110704203860536,-11.119271932536305,11.119271932536305
1,10.971587996483937,21.899748226138698,-10.928160229654761,10.928160229654761
1,10.928071692632553,21.67277027542535,-10.744698582792797,10.744698582792797
1,10.893591928147353,21.531242847333488,-10.637650919186134,10.637650919186134
1,10.87029891000638,21.37636377508201,-10.50606486507563,10.50606486507563
1,10.829394086325674,21.248187991149763,-10.418793904824089,10.418793904824089
1,10.794604560044112,21.14671549553674,-10.352110935492627,10.352110935492627
1,10.804431073323823,21.22148470283055,-10.417053629506729,10.417053629506729
1,10.813334924028547,21.14671549553674,-10.333380571508192,10.333380571508192
1,10.810002719018097,21.02121004043641,-10.211207321418314,10.211207321418314
1,10.793022985560963,21.14671549553674,-10.353692509975776,10.353692509975776
1,10.811893474349002,21.40306706340124,-10.59117358905224,10.59117358905224
1,10.862269503142398,21.5579461356527,-10.6956766325103,10.6956766325103
1,10.877736446431253,21.234836346990164,-10.35709990055891,10.35709990055891
1,10.891970616779599,21.034561684596014,-10.142591067816415,10.142591067816415
1,10.894789844171543,20.922407873655303,-10.02761802948376,10.02761802948376
1,10.885903421924978,20.80758373388265,-9.921680311957674,9.921680311957674
1,10.89249509718049,20.794232089723053,-9.901736992542563,9.901736992542563
1,10.906171324488277,20.751506828412303,-9.845335503924026,9.845335503924026
1,10.904394435084017,20.69542992294194,-9.791035487857924,9.791035487857924
1,10.899063999250675,20.73815518425269,-9.839091185002015,9.839091185002015
1,10.90116633606364,20.78088044556344,-9.8797141094998,9.8797141094998
1,10.891341333250306,20.639353017471574,-9.748011684221268,9.748011684221268
1,10.886059580910091,20.39635309376669,-9.5102935128566,9.5102935128566
1,10.822982737517258,20.15869382772564,-9.335711090208381,9.335711090208381
1,10.821697795391989,20.14267185473412,-9.320974059342133,9.320974059342133
1,10.808496435474199,20.11596856641489,-9.30747213094069,9.30747213094069
1,10.81415719868453,20.09994659342337,-9.285789394738838,9.285789394738838
1,10.810098226968814,20.09994659342337,-9.289848366454555,9.289848366454555
1,10.831281007395786,20.129320210574505,-9.29803920317872,9.29803920317872
1,10.82711641922362,20.129320210574505,-9.302203791350886,9.302203791350886
1,10.827806237597589,20.05989166094453,-9.232085423346941,9.232085423346941
1,10.783614522897649,19.899671931029214,-9.116057408131566,9.116057408131566
1,10.77150000163071,19.76081483176928,-8.989314830138571,8.989314830138571
1,10.753191522523466,19.71808957045853,-8.964898047935066,8.964898047935066
1,10.729860277964262,19.66201266498817,-8.932152387023907,8.932152387023907
1,10.728738001448486,19.57656214236667,-8.847824140918183,8.847824140918183
1,10.718294520749916,19.58991378652628,-8.871619265776365,8.871619265776365
1,10.699632243942027,19.63263904783703,-8.933006803895005,8.933006803895005
1,10.701670444028965,19.71808957045853,-9.016419126429566,9.016419126429566
1,10.7206230789498,19.800869764248105,-9.080246685298306,9.080246685298306
1,10.734910696569834,19.800869764248105,-9.065959067678271,9.065959067678271
1,10.743667683467132,19.84359502555885,-9.09992734209172,9.09992734209172
1,10.749999674696063,19.958419165331502,-9.208419490635439,9.208419490635439
1,10.769749952052013,20.086594949263755,-9.316844997211742,9.316844997211742
1,10.791292688234849,20.241474021515216,-9.450181333280367,9.450181333280367
1,10.804334519665616,20.29755092698558,-9.493216407319963,9.493216407319963
1,10.824037507805093,20.412375066758216,-9.588337558953123,9.588337558953123
1,10.85186215744708,20.31357289997712,-9.461710742530041,9.461710742530041
1,10.84302743962639,20.45242999923705,-9.609402559610661,9.609402559610661
1,10.844413234429542,20.56725413900969,-9.72284090458015,9.72284090458015
1,10.872971273590897,20.708781567101557,-9.83581029351066,9.83581029351066
1,10.91199347522117,20.8503089951934,-9.938315519972232,9.938315519972232
1,10.915652521916979,20.82360570687419,-9.907953184957211,9.907953184957211
1,10.982339960891936,21.120012207217517,-10.13767224632558,10.13767224632558
1,11.058705422683081,21.37636377508201,-10.317658352398928,10.317658352398928
1,11.048858343822744,21.475165941863125,-10.426307598040381,10.426307598040381
1,11.054265348682268,21.58731975280385,-10.533054404121582,10.533054404121582
1,11.01796349699131,21.37636377508201,-10.358400278090699,10.358400278090699
1,11.042892001646008,21.320286869611664,-10.277394867965656,10.277394867965656
1,11.050399949041847,21.333638513771263,-10.283238564729416,10.283238564729416
1,11.086668105713693,21.475165941863125,-10.388497836149432,10.388497836149432
1,11.127295235961052,21.58731975280385,-10.460024516842799,10.460024516842799
1,11.149349671675461,21.50186923018235,-10.35251955850689,10.35251955850689
1,11.114982378840251,21.41908903639276,-10.304106657552508,10.304106657552508
1,11.076358591763514,21.320286869611664,-10.24392827784815,10.24392827784815
1,11.092153654824658,21.41908903639276,-10.3269353815681,10.3269353815681
1,11.130220893137492,21.614023041123065,-10.483802147985573,10.483802147985573
1,11.122720614263244,21.4591439688716,-10.336423354608357,10.336423354608357
1,11.034032303035287,21.19211108567941,-10.158078782644123,10.158078782644123
1,11.028299502197894,21.00518806744488,-9.976888565246986,9.976888565246986
1,11.000592668933068,20.991836423285264,-9.991243754352196,9.991243754352196
1,10.933496823088564,20.991836423285264,-10.0583396001967,10.0583396001967
1,10.967598970980301,20.879682612344556,-9.912083641364255,9.912083641364255
1,10.958011227577382,20.668726634622715,-9.710715407045333,9.710715407045333
1,10.969701075413827,20.593957427328903,-9.624256351915076,9.624256351915076
1,11.023661208532943,20.82360570687419,-9.799944498341247,9.799944498341247
1,11.050489415127066,20.96513313496605,-9.914643719838983,9.914643719838983
1,11.081034995656974,21.346990157930875,-10.265955162273901,10.265955162273901
1,11.121686060986873,21.261539635309376,-10.139853574322503,10.139853574322503
1,11.08309248323761,21.37636377508201,-10.293271291844398,10.293271291844398
1,11.12322046244327,21.50186923018235,-10.378648767739081,10.378648767739081
1,11.134631919708038,21.60067139696345,-10.46603947725541,10.46603947725541
1,11.116183780556074,21.346990157930875,-10.230806377374801,10.230806377374801
1,11.089722036342192,21.261539635309376,-10.171817598967184,10.171817598967184
1,11.086055321124793,21.234836346990164,-10.148781025865372,10.148781025865372
1,11.093733835031156,21.30426489662013,-10.210531061588974,10.210531061588974
1,10.724907226344943,19.57656214236667,-8.851654916021726,8.851654916021726
1,10.411943008891136,18.12924391546502,-7.7173009065738825,7.7173009065738825
1,10.369153239365579,18.046463721675444,-7.677310482309865,7.677310482309865
1,10.34485994391595,18.030441748683916,-7.685581804767967,7.685581804767967
1,10.34883432951473,18.030441748683916,-7.681607419169186,7.681607419169186
1,10.354006050189096,18.12924391546502,-7.775237865275923,7.775237865275923
1,10.349050558585635,18.05981536583505,-7.710764807249415,7.710764807249415
1,10.327508170971962,18.003738460364694,-7.676230289392732,7.676230289392732
1,10.330232122792632,17.97436484321355,-7.644132720420918,7.644132720420918
1,10.333561423060054,18.14526588845655,-7.811704465396495,7.811704465396495
1,10.364360297181888,18.1025406271458,-7.738180329963912,7.738180329963912
1,10.347882387130037,18.030441748683916,-7.68255936155388,7.68255936155388
1,10.352617234453195,18.073167009994663,-7.720549775541468,7.720549775541468
1,10.34769532167912,18.05981536583505,-7.712120044155929,7.712120044155929
1,10.305880267723586,17.832837415121688,-7.526957147398102,7.526957147398102
1,10.281247698288443,17.536430914778364,-7.255183216489922,7.255183216489922
1,10.226954797808194,17.37888151369497,-7.151926715886777,7.151926715886777
1,10.224483442441123,17.266727702754253,-7.0422442603131294,7.0422442603131294
1,10.176852976756516,16.855497062638285,-6.6786440858817695,6.6786440858817695
1,10.158716226057006,16.713969634546423,-6.555253408489417,6.555253408489417
1,10.135602140086476,16.615167467765318,-6.479565327678841,6.479565327678841
1,10.143266362657148,16.615167467765318,-6.47190110510817,6.47190110510817
1,10.098278515988465,16.276035706111237,-6.177757190122772,6.177757190122772
1,10.093453970200644,16.2466620889601,-6.153208118759457,6.153208118759457
1,10.07379373987852,16.022354467078664,-5.948560727200144,5.948560727200144
1,10.061198890304693,16.07843137254902,-6.017232482244326,6.017232482244326
1,10.075180812768604,16.134508278019382,-6.059327465250778,6.059327465250778
1,10.072504731113014,16.006332494087133,-5.9338277629741185,5.9338277629741185
1,10.015619521766062,15.581750209811553,-5.56613068804549,5.56613068804549
1,10.003548920213685,15.328068970778972,-5.324520050565287,5.324520050565287
1,9.968746613062805,15.098420691233692,-5.129674078170886,5.129674078170886
2,11.228968678035894,17.664606698710614,-6.43563802067472,6.43563802067472
2,11.136760515397967,17.408255130846115,-6.271494615448148,6.271494615448148
2,11.087306916800115,17.253376058594647,-6.166069141794532,6.166069141794532
2,11.052488110708843,17.210650797283897,-6.158162686575054,6.158162686575054
2,11.078469294236397,17.408255130846115,-6.329785836609718,6.329785836609718
2,11.181079457842474,17.89158464942397,-6.710505191581495,6.710505191581495
2,11.306267375666641,17.89158464942397,-6.585317273757328,6.585317273757328
2,11.307946084756601,17.918287937743187,-6.610341852986586,6.610341852986586
2,11.249008616366462,17.99038681620508,-6.7413781998386195,6.7413781998386195
2,11.116479599585908,17.42160677500572,-6.305127175419813,6.305127175419813
2,11.07484092162695,17.266727702754253,-6.191886781127302,6.191886781127302
2,11.088233413635894,17.477683680476083,-6.389450266840189,6.389450266840189
2,11.045571336613788,17.18394750896468,-6.13837617235089,6.13837617235089
2,10.926468739240729,16.799420157167923,-5.872951417927194,5.872951417927194
2,10.923512175598484,16.786068513008317,-5.862556337409833,5.862556337409833
2,10.904389903684894,16.700617990386817,-5.796228086701923,5.796228086701923
2,10.865911121380046,16.572442206454568,-5.706531085074522,5.706531085074522
2,10.679763917829472,15.8808270389868,-5.201063121157327,5.201063121157327
2,10.640089891864019,15.782024872205687,-5.141934980341668,5.141934980341668
2,10.614427068172185,15.63782711528191,-5.023400047109725,5.023400047109725
2,10.565258018201224,15.52567330434119,-4.960415286139966,4.960415286139966
2,10.56444341206683,15.410849164568551,-4.846405752501722,4.846405752501722
2,10.49910505194317,15.127794308384836,-4.628689256441666,4.628689256441666
2,10.481490457850132,15.114442664225225,-4.6329522063750925,4.6329522063750925
2,10.478278625390706,15.028992141603725,-4.550713516213019,4.550713516213019
2,10.447820187151597,15.042343785763336,-4.5945235986117385,4.5945235986117385
2,10.434961470721229,14.916838330663005,-4.481876859941776,4.481876859941776
2,10.417002025536068,14.775310902571142,-4.358308877035075,4.358308877035075
2,10.389796899486806,14.719233997100789,-4.329437097613983,4.329437097613983
2,10.364751159403554,14.604409857328143,-4.23965869792459,4.23965869792459
2,10.28484551300125,14.334706645304038,-4.049861132302789,4.049861132302789
2,10.266792999849514,14.209201190203707,-3.942408190354193,3.942408190354193
2,10.261252260621044,14.17982757305257,-3.9185753124315266,3.9185753124315266
2,10.254754699039594,14.150453955901426,-3.895699256861832,3.895699256861832
2,10.222739434727922,13.96887159533074,-3.7461321606028175,3.7461321606028175
2,10.195985240986117,13.795300221255816,-3.5993149802696998,3.5993149802696998
2,10.16557839098316,13.73922331578546,-3.5736449248023003,3.5736449248023003
2,10.140265995490063,13.640421149004348,-3.500155153514285,3.500155153514285
2,10.121054722250136,13.597695887693597,-3.4766411654434606,3.4766411654434606
2,10.128040861608667,13.514915693904022,-3.386874832295355,3.386874832295355
2,10.034545084481888,13.103685053788055,-3.0691399693061676,3.0691399693061676
2,10.005116551930307,13.018234531166556,-3.013117979236249,3.013117979236249
2,9.986423717225778,12.90608072022583,-2.9196570030000526,2.9196570030000526
2,9.970505028301417,12.8900587472343,-2.9195537189328817,2.9195537189328817
2,9.964680902343266,12.876707103074692,-2.9120262007314253,2.9120262007314253
2,9.97915361018896,12.962157625696191,-2.9830040155072304,2.9830040155072304
2,10.017352375266041,13.060959792477306,-3.0436074172112644,3.0436074172112644
2,10.032034689368537,13.159761959258413,-3.127727269889876,3.127727269889876
2,10.042486768106466,13.20248722056916,-3.160000452462695,3.160000452462695
2,10.240011152954095,14.13710231174182,-3.8970911587877257,3.8970911587877257
2,10.41208627081721,14.775310902571142,-4.363224631753932,4.363224631753932
2,10.597967632285984,15.552376592660409,-4.954408960374424,4.954408960374424
2,10.69405606684863,15.782024872205687,-5.0879688053570575,5.0879688053570575
2,10.751966650483988,16.062409399557488,-5.3104427490735,5.3104427490735
2,10.82874830385599,16.31609063859007,-5.487342334734079,5.487342334734079
2,10.918255636427741,16.729991607537954,-5.811735971110213,5.811735971110213
2,11.078663795829462,17.197299153124284,-6.118635357294822,6.118635357294822
2,11.202264562063867,17.7367055771725,-6.534441015108634,6.534441015108634
2,11.50048686008827,17.94766155489433,-6.447174694806062,6.447174694806062
2,11.47322317441959,18.3588921950103,-6.885669020590708,6.885669020590708
2,11.51744219370398,18.61257343404288,-7.095131240338899,7.095131240338899
2,11.635868334520994,18.839551384756238,-7.203683050235243,7.203683050235243
2,11.68270534060044,19.333562218661783,-7.650856878061342,7.650856878061342
2,12.065649929913935,20.228122377355614,-8.16247244744168,8.16247244744168
2,12.591219725630287,21.40306706340124,-8.811847337770955,8.811847337770955
2,13.116149548363007,23.160143434805832,-10.043993886442825,10.043993886442825
2,13.238244960571283,23.600747692072943,-10.36250273150166,10.36250273150166
2,13.374324967607055,24.097428854810403,-10.723103887203347,10.723103887203347
2,13.862732178178794,25.753032730601973,-11.890300552423179,11.890300552423179
2,14.663886331425944,26.746395056076903,-12.082508724650959,12.082508724650959
2,14.961375239930979,27.427328908216975,-12.465953668285996,12.465953668285996
2,14.907725798125993,27.921339742122527,-13.013613943996534,13.013613943996534
2,14.940777590939295,27.638284885938816,-12.697507294999522,12.697507294999522
2,15.10093350245658,28.602273594262613,-13.501340091806032,13.501340091806032
2,15.365958073378025,28.87197680628671,-13.506018732908686,13.506018732908686
2,15.39062050357148,29.18173495078966,-13.791114447218181,13.791114447218181
2,15.28085932739268,28.46074616617075,-13.17988683877807,13.17988683877807
2,14.61228740581833,27.624933241779203,-13.012645835960873,13.012645835960873
2,13.86130815695741,25.627527275501635,-11.766219118544225,11.766219118544225
2,13.741912529107822,25.371175707637136,-11.629263178529314,11.629263178529314
2,13.702518171800973,24.986648355840387,-11.284130184039414,11.284130184039414
2,13.678620269972132,25.27237354085604,-11.593753270883909,11.593753270883909
2,13.699705915792293,25.160219729915312,-11.460513814123019,11.460513814123019
2,13.736640304324734,25.088120851453425,-11.351480547128691,11.351480547128691
2,13.653515389320857,25.10414282444495,-11.450627435124092,11.450627435124092
2,13.63124972069355,25.173571374074925,-11.542321653381375,11.542321653381375
2,13.721575609850209,25.44060425726711,-11.719028647416902,11.719028647416902
2,13.765695170733366,25.413900968947885,-11.64820579821452,11.64820579821452
2,13.793647629068525,25.13084611276417,-11.337198483695646,11.337198483695646
2,13.746331921338285,25.229648279545287,-11.483316358207002,11.483316358207002
2,13.77018009396651,25.173571374074925,-11.403391280108414,11.403391280108414
2,13.67887960542955,25.341802090486,-11.662922485056448,11.662922485056448
2,13.760014422891011,25.24299992370489,-11.482985500813879,11.482985500813879
2,13.727955819813381,25.341802090486,-11.613846270672617,11.613846270672617
2,13.74633796320378,25.496681162737477,-11.750343199533697,11.750343199533697
2,13.797831388544667,25.44060425726711,-11.642772868722444,11.642772868722444
